DEFLT.slx11111,738560.7805787340039387345,DEMO_FAS,name_DEMO_FAS;type_SubSystem;parent_name_DEFLT;hierarchy_depth_0;num_lines_2;num_inputs_1;num_outputs_1;ul_695_281;lr_920_419;rul_-345_0;rlr_-330_0
DEFLT.slx10111,738561.3463785677449777722,LogOp_N,name_LogOp_N;type_Logic;parent_name_EdgeFalling;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_250_15;lr_280_35;rul_-235_3;rlr_-235_-3
DEFLT.slx10111,738561.3031158560188487172,Memory_U,name_Memory_U;type_UnitDelay;parent_name_EdgeFalling;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_95_110;lr_125_130;rul_-80_-92;rlr_-80_-98
DEFLT.slx10111,738561.2765032382449135184,Switch_R,name_Switch_R;type_Switch;parent_name_EdgeFalling;hierarchy_depth_9;num_lines_4;num_inputs_3;num_outputs_1;ul_210_60;lr_230_130;rul_-105_3;rlr_-95_-53
DEFLT.slx10111,738561.6693698380840942264,y,name_y;type_Outport;parent_name_EdgeFalling;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_455_28;lr_485_42;rul_-140_-11;rlr_-140_6
DEFLT.slx10111,738560.9051738425623625517,EdgeRising1,name_EdgeRising1;type_SubSystem;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_4;num_inputs_3;num_outputs_1;ul_555_300;lr_605_360;rul_-115_9;rlr_-135_16
DEFLT.slx10111,738561.5277240279829129577,u,name_u;type_Inport;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_2;num_inputs_0;num_outputs_1;ul_15_18;lr_45_32;rul_300_-1;rlr_300_16
DEFLT.slx10111,738561.6656587774632498622,R,name_R;type_Inport;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_135_88;lr_165_102;rul_75_-28;rlr_65_28
DEFLT.slx10111,738560.8237407744163647294,IV,name_IV;type_Inport;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_105_63;lr_135_77;rul_105_-3;rlr_95_53
DEFLT.slx10111,738561.1779259144095703959,LogOp_A,name_LogOp_A;type_Logic;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_3;num_inputs_2;num_outputs_1;ul_315_17;lr_345_48;rul_-300_1;rlr_-300_-16
DEFLT.slx10111,738560.8749600216979160905,LogOp_N,name_LogOp_N;type_Logic;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_255_85;lr_285_105;rul_-45_-25;rlr_-55_25
DEFLT.slx10111,738560.8409898451063781977,Memory_U,name_Memory_U;type_UnitDelay;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_95_110;lr_125_130;rul_-80_-92;rlr_-80_-98
DEFLT.slx10111,738561.3372980764834210277,Switch_R,name_Switch_R;type_Switch;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_4;num_inputs_3;num_outputs_1;ul_210_60;lr_230_130;rul_-105_3;rlr_-95_-53
DEFLT.slx10111,738561.1723480315413326025,y,name_y;type_Outport;parent_name_EdgeRising1;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_455_28;lr_485_42;rul_-140_-11;rlr_-140_6
DEFLT.slx10111,738561.5773204729193821549,False1,name_False1;type_SubSystem;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_610_495;lr_640_515;rul_70_-38;rlr_85_-2
DEFLT.slx10111,738561.6876810449175536633,Zero,name_Zero;type_Constant;parent_name_False1;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_50_25;lr_70_45;rul_95_3;rlr_105_-3
DEFLT.slx10111,738561.5617608202155679464,y,name_y;type_Outport;parent_name_False1;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_145_28;lr_175_42;rul_-95_-3;rlr_-105_3
DEFLT.slx10111,738560.8956220757681876421,False2,name_False2;type_SubSystem;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_495_365;lr_525_385;rul_60_-65;rlr_80_-25
DEFLT.slx10111,738561.3692785261664539576,Zero,name_Zero;type_Constant;parent_name_False2;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_50_25;lr_70_45;rul_95_3;rlr_105_-3
DEFLT.slx10111,738561.4652415482560172677,y,name_y;type_Outport;parent_name_False2;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_145_28;lr_175_42;rul_-95_-3;rlr_-105_3
DEFLT.slx10111,738560.7339566765585914254,LogicalOperator,name_LogicalOperator;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_5;num_inputs_4;num_outputs_1;ul_790_431;lr_825_684;rul_-110_26;rlr_-100_-171
DEFLT.slx10111,738561.1425321380374953151,LogicalOperator1,name_LogicalOperator1;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_720_690;lr_755_750;rul_-60_-3;rlr_-65_-32
DEFLT.slx10111,738561.2740148856537416577,LogicalOperator2,name_LogicalOperator2;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_495_317;lr_530_343;rul_-55_-8;rlr_-60_33
DEFLT.slx10111,738561.0891173689160495996,LogicalOperator3,name_LogicalOperator3;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_635_300;lr_670_420;rul_-80_0;rlr_-65_-60
DEFLT.slx10111,738561.0539589032996445894,LogicalOperator4,name_LogicalOperator4;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_715_250;lr_750_310;rul_-200_2;rlr_-205_-32
DEFLT.slx10111,738561.1611547146458178759,LogicalOperator5,name_LogicalOperator5;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_515_252;lr_545_278;rul_-310_6;rlr_-310_-6
DEFLT.slx10111,738561.1065911398036405444,LogicalOperator6,name_LogicalOperator6;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_4;num_inputs_2;num_outputs_1;ul_440_309;lr_470_376;rul_-55_-2;rlr_-55_-38
DEFLT.slx10111,738561.4288409800501540303,LogicalOperator7,name_LogicalOperator7;type_Logic;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_565_777;lr_595_803;rul_-360_6;rlr_-360_-6
DEFLT.slx10111,738561.3498545595211908221,RSFlipFlop,name_RSFlipFlop;type_SubSystem;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_4;num_inputs_2;num_outputs_2;ul_860_315;lr_920_375;rul_-145_-65;rlr_-170_-65
DEFLT.slx10111,738561.2597545292228460312,S,name_S;type_Inport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_45_103;lr_75_117;rul_60_-28;rlr_50_28
DEFLT.slx10111,738560.8783270587446168065,R,name_R;type_Inport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_115_43;lr_145_57;rul_60_-28;rlr_50_28
DEFLT.slx10111,738561.5679148444905877113,LogOp_N,name_LogOp_N;type_Logic;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_285_110;lr_315_130;rul_-110_-95;rlr_-120_-45
DEFLT.slx10111,738561.5702804842730984092,Memory_Q,name_Memory_Q;type_UnitDelay;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_155_175;lr_185_195;rul_20_-160;rlr_10_-110
DEFLT.slx10111,738561.5828076178440824151,One_S,name_One_S;type_Constant;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_15_75;lr_35_95;rul_90_0;rlr_90_50
DEFLT.slx10111,738561.0542388135800138116,Switch_R,name_Switch_R;type_Switch;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_6;num_inputs_3;num_outputs_1;ul_175_15;lr_195_85;rul_-90_0;rlr_-90_-50
DEFLT.slx10111,738561.3282174671767279506,Switch_S,name_Switch_S;type_Switch;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_4;num_inputs_3;num_outputs_1;ul_105_75;lr_125_145;rul_-90_0;rlr_-90_-50
DEFLT.slx10111,738561.2246775320963934064,Zero_R,name_Zero_R;type_Constant;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_85_15;lr_105_35;rul_90_0;rlr_90_50
DEFLT.slx10111,738561.4700453423429280519,Q,name_Q;type_Outport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_425_43;lr_455_57;rul_-250_-28;rlr_-260_28
DEFLT.slx10111,738561.0482564409030601382,NOT_Q,name_NOT_Q;type_Outport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_425_113;lr_455_127;rul_-140_-3;rlr_-140_3
DEFLT.slx10111,738561.5917335335398092866,RelOp,name_RelOp;type_RelationalOperator;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_385_372;lr_415_403;rul_-180_1;rlr_-180_-16
DEFLT.slx10111,738561.1025596441468223929,RelOp1,name_RelOp1;type_RelationalOperator;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_660_687;lr_690_718;rul_-455_1;rlr_-455_-16
DEFLT.slx10111,738561.3250914778327569366,RelOp2,name_RelOp2;type_RelationalOperator;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_745_572;lr_775_603;rul_-540_1;rlr_-540_-16
DEFLT.slx10111,738561.3275032587116584182,RelOp3,name_RelOp3;type_RelationalOperator;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_385_307;lr_415_338;rul_-180_1;rlr_-180_-16
DEFLT.slx10111,738560.8211392759112641215,Terminator,name_Terminator;type_Terminator;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_945_350;lr_965_370;rul_-85_-35;rlr_-45_5
DEFLT.slx10111,738561.3992749328026548028,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_291_76;lr_712_176;rul_0_0;rlr_0_0
DEFLT.slx10111,738560.870931018958799541,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx10111,738560.9851057362975552678,CC_active_b,name_CC_active_b;type_Outport;parent_name_CC_On_Off;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_1085_323;lr_1115_337;rul_-225_-8;rlr_-195_38
DEFLT.slx10111,738560.8542786870384588838,CC_SetValue,name_CC_SetValue;type_SubSystem;parent_name_Tempomat_Function;hierarchy_depth_7;num_lines_6;num_inputs_6;num_outputs_0;ul_725_522;lr_885_698;rul_-645_-219;rlr_-775_-381
DEFLT.slx10111,738561.5434944330481812358,Limiter_b,name_Limiter_b;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_365_303;lr_395_317;rul_425_156;rlr_435_164
DEFLT.slx10111,738561.4649052694439888,CC_enabled_b,name_CC_enabled_b;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_3;num_inputs_0;num_outputs_1;ul_375_683;lr_405_697;rul_250_-84;rlr_260_-76
DEFLT.slx10111,738561.5076147151412442327,CruiseControl_b,name_CruiseControl_b;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_2;num_inputs_0;num_outputs_1;ul_365_363;lr_395_377;rul_425_126;rlr_435_134
DEFLT.slx10111,738561.0818226255942136049,V_Vehicle_kmh,name_V_Vehicle_kmh;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_3;num_inputs_0;num_outputs_1;ul_375_503;lr_405_517;rul_180_-76;rlr_180_-59
DEFLT.slx10111,738561.4672835787059739232,LeverUp_Stat,name_LeverUp_Stat;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_2;num_inputs_0;num_outputs_1;ul_375_748;lr_405_762;rul_185_-187;rlr_175_-143
DEFLT.slx10111,738560.9531871277140453458,LeverDown_Stat,name_LeverDown_Stat;type_Inport;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_2;num_inputs_0;num_outputs_1;ul_375_783;lr_405_797;rul_185_-222;rlr_175_-178
DEFLT.slx10111,738560.8320973988156765699,CC_ChangeSetValue,name_CC_ChangeSetValue;type_SubSystem;parent_name_CC_SetValue;hierarchy_depth_8;num_lines_2;num_inputs_3;num_outputs_0;ul_645_739;lr_785_806;rul_-270_9;rlr_-380_-44
DEFLT.slx10111,738561.2146492106840014458,LeverUp_stat,name_LeverUp_stat;type_Inport;parent_name_CC_ChangeSetValue;hierarchy_depth_9;num_lines_2;num_inputs_0;num_outputs_1;ul_280_368;lr_310_382;rul_865_109;rlr_940_171
DEFLT.slx10111,738561.5499778428347781301,LeverDown_stat,name_LeverDown_stat;type_Inport;parent_name_CC_ChangeSetValue;hierarchy_depth_9;num_lines_2;num_inputs_0;num_outputs_1;ul_280_403;lr_310_417;rul_865_74;rlr_940_136
DEFLT.slx10111,738560.7260715675074607134,Enable,name_Enable;type_EnablePort;parent_name_CC_ChangeSetValue;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_540_110;lr_560_130;rul_0_0;rlr_0_0
DEFLT.slx10111,738561.5788039774633944035,CC_ChangeSetValue_Lvl2_Repeater,name_CC_ChangeSetValue_Lvl2_Repeater;type_SubSystem;parent_name_CC_ChangeSetValue;hierarchy_depth_9;num_lines_2;num_inputs_3;num_outputs_0;ul_1145_477;lr_1250_553;rul_-865_-109;rlr_-940_-171
DEFLT.slx10111,738560.9013352062320336699,LeverUp_Stat,name_LeverUp_Stat;type_Inport;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_2;num_inputs_0;num_outputs_1;ul_140_498;lr_170_512;rul_270_154;rlr_270_171
DEFLT.slx10111,738561.174334308598190546,LeverDown_Stat,name_LeverDown_Stat;type_Inport;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_2;num_inputs_0;num_outputs_1;ul_150_918;lr_180_932;rul_270_-121;rlr_270_-104
DEFLT.slx10111,738561.3783895269734784961,ActionPort,name_ActionPort;type_ActionPort;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_0;num_inputs_0;num_outputs_0;ul_920_175;lr_979_203;rul_0_0;rlr_0_0
DEFLT.slx10111,738560.7283918217290192842,Constant,name_Constant;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_1080_460;lr_1120_490;rul_105_5;rlr_120_35
DEFLT.slx10111,738561.2211967897601425648,Constant1,name_Constant1;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_1080_930;lr_1120_960;rul_85_5;rlr_100_35
DEFLT.slx10111,738560.9990350835723802447,Constant2,name_Constant2;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_345_953;lr_385_977;rul_75_-36;rlr_65_-29
DEFLT.slx10111,738561.2733229368459433317,Constant3,name_Constant3;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_340_528;lr_380_552;rul_70_-31;rlr_60_-24
DEFLT.slx10111,738561.1830153792398050427,Constant4,name_Constant4;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_1080_615;lr_1120_645;rul_85_5;rlr_100_35
DEFLT.slx10111,738560.8430779626360163093,Constant5,name_Constant5;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_340_683;lr_380_707;rul_70_-31;rlr_60_-24
DEFLT.slx10111,738560.9045146680437028408,Constant6,name_Constant6;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_345_833;lr_385_857;rul_75_-36;rlr_65_-29
DEFLT.slx10111,738561.3356665583560243249,Constant7,name_Constant7;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_1080_760;lr_1120_790;rul_85_5;rlr_100_35
DEFLT.slx10111,738561.7001316136447712779,CountDown_RE,name_CountDown_RE;type_SubSystem;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_850_372;lr_930_448;rul_-325_0;rlr_-365_0
DEFLT.slx10111,738561.2331384157296270132,E,name_E;type_Inport;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_115_118;lr_145_132;rul_60_9;rlr_60_26
DEFLT.slx10111,738561.580403800355270505,R,name_R;type_Inport;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_325_68;lr_355_82;rul_75_-28;rlr_65_28
DEFLT.slx10111,738560.7708778205560520291,IV,name_IV;type_Inport;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_290_43;lr_320_57;rul_110_-3;rlr_100_53
DEFLT.slx10111,738561.0984906873200088739,LogOp_C,name_LogOp_C;type_Logic;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_3;num_inputs_2;num_outputs_1;ul_175_127;lr_205_158;rul_-60_-9;rlr_-60_-26
DEFLT.slx10111,738560.965188206871971488,Memory_C,name_Memory_C;type_UnitDelay;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_4;num_inputs_1;num_outputs_1;ul_175_15;lr_205_35;rul_225_25;rlr_215_75
DEFLT.slx10111,738560.8893996604019775987,One_C,name_One_C;type_Constant;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_240_105;lr_260_125;rul_45_-14;rlr_40_-1
DEFLT.slx10111,738561.3534867864800617099,RelOp_C,name_RelOp_C;type_RelationalOperator;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_3;num_inputs_2;num_outputs_1;ul_70_132;lr_100_163;rul_105_-117;rlr_105_-128
DEFLT.slx10111,738561.2866987730376422405,RelOp_Y,name_RelOp_Y;type_RelationalOperator;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_3;num_inputs_2;num_outputs_1;ul_510_67;lr_540_98;rul_-110_-27;rlr_-120_12
DEFLT.slx10111,738561.3662777033168822527,Sum_C,name_Sum_C;type_Sum;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_3;num_inputs_2;num_outputs_1;ul_285_91;lr_300_124;rul_-110_-76;rlr_-95_-89
DEFLT.slx10111,738561.2668404926080256701,Switch_C,name_Switch_C;type_Switch;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_4;num_inputs_3;num_outputs_1;ul_330_110;lr_350_180;rul_-45_-19;rlr_-50_-56
DEFLT.slx10111,738561.2443644943414255977,Switch_R,name_Switch_R;type_Switch;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_5;num_inputs_3;num_outputs_1;ul_400_40;lr_420_110;rul_-110_3;rlr_-100_-53
DEFLT.slx10111,738561.3360297486651688814,Zero_C,name_Zero_C;type_Constant;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_25_145;lr_45_165;rul_45_-13;rlr_55_-2
DEFLT.slx10111,738561.3913480968913063407,Zero_Y,name_Zero_Y;type_Constant;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_435_80;lr_495_100;rul_75_-13;rlr_45_-2
DEFLT.slx10111,738561.3097136681899428368,y,name_y;type_Outport;parent_name_CountDown_RE;hierarchy_depth_11;num_lines_1;num_inputs_1;num_outputs_0;ul_650_78;lr_680_92;rul_-140_-11;rlr_-140_6
DEFLT.slx10111,738561.3331080075586214662,DEMO_FAS_Repeater_Time,name_DEMO_FAS_Repeater_Time;type_Constant;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_595_450;lr_750_480;rul_255_-78;rlr_180_-32
DEFLT.slx10111,738561.3109665723750367761,DataStoreRead1,name_DataStoreRead1;type_DataStoreRead;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_0;num_outputs_1;ul_90_560;lr_240_590;rul_1155_450;rlr_1105_470
DEFLT.slx10111,738561.096024353988468647,LogicalOperator,name_LogicalOperator;type_Logic;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_2;num_inputs_1;num_outputs_1;ul_655_397;lr_695_423;rul_-130_-25;rlr_-130_25
DEFLT.slx10111,738560.8779993446078151464,LogicalOperator1,name_LogicalOperator1;type_Logic;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_785_390;lr_825_430;rul_90_-100;rlr_85_-100
DEFLT.slx10111,738561.4889583815820515156,LogicalOperator2,name_LogicalOperator2;type_Logic;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_6;num_inputs_1;num_outputs_1;ul_965_397;lr_1005_423;rul_-115_-25;rlr_-75_25
DEFLT.slx10111,738561.3918502279557287693,LogicalOperator3,name_LogicalOperator3;type_Logic;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_6;num_inputs_4;num_outputs_1;ul_525_372;lr_565_448;rul_-105_425;rlr_-115_380
DEFLT.slx10111,738561.578071778523735702,RelOp1,name_RelOp1;type_RelationalOperator;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_2;num_outputs_1;ul_420_917;lr_450_948;rul_-270_1;rlr_-270_-16
DEFLT.slx10111,738561.4828746553976088762,RelOp2,name_RelOp2;type_RelationalOperator;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_2;num_outputs_1;ul_410_652;lr_440_683;rul_-270_-154;rlr_-270_-171
DEFLT.slx10111,738561.6620363937690854073,RelOp3,name_RelOp3;type_RelationalOperator;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_2;num_outputs_1;ul_410_497;lr_440_528;rul_-270_1;rlr_-270_-16
DEFLT.slx10111,738561.3862991832429543138,RelOp4,name_RelOp4;type_RelationalOperator;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_2;num_outputs_1;ul_420_797;lr_450_828;rul_-270_121;rlr_-270_104
DEFLT.slx10111,738561.4880134589038789272,Switch,name_Switch;type_Switch;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_1185_465;lr_1240_525;rul_-105_-5;rlr_-120_-35
DEFLT.slx10111,738561.3926884037209674716,Switch1,name_Switch1;type_Switch;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_1165_935;lr_1220_995;rul_-85_-5;rlr_-100_-35
DEFLT.slx10111,738561.5929249433102086186,Switch2,name_Switch2;type_Switch;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_1165_620;lr_1220_680;rul_-85_-5;rlr_-100_-35
DEFLT.slx10111,738561.5053238223772495985,Switch3,name_Switch3;type_Switch;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_4;num_inputs_3;num_outputs_1;ul_1165_765;lr_1220_825;rul_-85_-5;rlr_-100_-35
DEFLT.slx10111,738561.2282816747901961207,SysInit,name_SysInit;type_SubSystem;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_725_415;lr_770_435;rul_60_-25;rlr_55_-5
DEFLT.slx10111,738560.8045507719507440925,Memory_Init,name_Memory_Init;type_UnitDelay;parent_name_SysInit;hierarchy_depth_11;num_lines_2;num_inputs_1;num_outputs_1;ul_80_25;lr_110_45;rul_-60_0;rlr_-70_0
DEFLT.slx10111,738561.1711963526904582977,Zero_Init,name_Zero_Init;type_Constant;parent_name_SysInit;hierarchy_depth_11;num_lines_1;num_inputs_0;num_outputs_1;ul_20_25;lr_40_45;rul_60_0;rlr_70_0
DEFLT.slx10111,738561.5899004291277378798,y,name_y;type_Outport;parent_name_SysInit;hierarchy_depth_11;num_lines_1;num_inputs_1;num_outputs_0;ul_220_28;lr_250_42;rul_-140_-3;rlr_-140_3
DEFLT.slx10111,738561.6545482659712433815,UnitDelay,name_UnitDelay;type_UnitDelay;parent_name_CC_ChangeSetValue_Lvl2_Repeater;hierarchy_depth_10;num_lines_2;num_inputs_1;num_outputs_1;ul_875_290;lr_910_330;rul_90_107;rlr_95_93
